"Datum","Geschaeft","Einheit_Code","Einheit_Name","Einheit_BFS","Einheit_BFSSub","Einheit_StimmenTotal","Partei","Partei_Kandstimmen","Partei_Zusatzstimmen","Partei_ParteistimmenTotal"
2023-10-22,"Nationalratswahl 2023","ZH291","Andelfingen",291,291,47979,"SVP",17334,314,17648
2023-10-22,"Nationalratswahl 2023","ZH291","Andelfingen",291,291,47979,"SP",5213,58,5271
2023-10-22,"Nationalratswahl 2023","ZH291","Andelfingen",291,291,47979,"GP",3486,27,3513
2023-10-22,"Nationalratswahl 2023","ZH291","Andelfingen",291,291,47979,"GLP",5248,138,5386
2023-10-22,"Nationalratswahl 2023","ZH291","Andelfingen",291,291,47979,"FDP",5942,127,6069
2023-10-22,"Nationalratswahl 2023","ZH291","Andelfingen",291,291,47979,"Mitte",4034,172,4206
2023-10-22,"Nationalratswahl 2023","ZH291","Andelfingen",291,291,47979,"EVP",2662,64,2726
2023-10-22,"Nationalratswahl 2023","ZH291","Andelfingen",291,291,47979,"FGA/AL/PDA",333,1,334
2023-10-22,"Nationalratswahl 2023","ZH291","Andelfingen",291,291,47979,"EDU",1504,15,1519
2023-10-22,"Nationalratswahl 2023","ZH291","Andelfingen",291,291,47979,"Übrige",1253,43,1296
2023-10-22,"Nationalratswahl 2023","ZH291","Andelfingen",291,291,47979,"SD",11,0,11
2023-10-22,"Nationalratswahl 2023","ZH292","Stammheim",292,292,43850,"SVP",15561,367,15928
2023-10-22,"Nationalratswahl 2023","ZH292","Stammheim",292,292,43850,"SP",5716,207,5923
2023-10-22,"Nationalratswahl 2023","ZH292","Stammheim",292,292,43850,"GP",2726,42,2768
2023-10-22,"Nationalratswahl 2023","ZH292","Stammheim",292,292,43850,"GLP",3147,182,3329
2023-10-22,"Nationalratswahl 2023","ZH292","Stammheim",292,292,43850,"FDP",5902,591,6493
2023-10-22,"Nationalratswahl 2023","ZH292","Stammheim",292,292,43850,"Mitte",4826,661,5487
2023-10-22,"Nationalratswahl 2023","ZH292","Stammheim",292,292,43850,"EVP",1263,190,1453
2023-10-22,"Nationalratswahl 2023","ZH292","Stammheim",292,292,43850,"FGA/AL/PDA",85,0,85
2023-10-22,"Nationalratswahl 2023","ZH292","Stammheim",292,292,43850,"EDU",1120,55,1175
2023-10-22,"Nationalratswahl 2023","ZH292","Stammheim",292,292,43850,"Übrige",1109,87,1196
2023-10-22,"Nationalratswahl 2023","ZH292","Stammheim",292,292,43850,"SD",13,0,13
2023-10-22,"Nationalratswahl 2023","ZH293","Wädenswil",293,293,291019,"SVP",87332,1226,88558
2023-10-22,"Nationalratswahl 2023","ZH293","Wädenswil",293,293,291019,"SP",46658,801,47459
2023-10-22,"Nationalratswahl 2023","ZH293","Wädenswil",293,293,291019,"GP",26226,669,26895
2023-10-22,"Nationalratswahl 2023","ZH293","Wädenswil",293,293,291019,"GLP",28623,518,29141
2023-10-22,"Nationalratswahl 2023","ZH293","Wädenswil",293,293,291019,"FDP",35083,994,36077
2023-10-22,"Nationalratswahl 2023","ZH293","Wädenswil",293,293,291019,"Mitte",38457,1972,40429
2023-10-22,"Nationalratswahl 2023","ZH293","Wädenswil",293,293,291019,"EVP",9525,186,9711
2023-10-22,"Nationalratswahl 2023","ZH293","Wädenswil",293,293,291019,"FGA/AL/PDA",1593,45,1638
2023-10-22,"Nationalratswahl 2023","ZH293","Wädenswil",293,293,291019,"EDU",3720,1,3721
2023-10-22,"Nationalratswahl 2023","ZH293","Wädenswil",293,293,291019,"Übrige",6723,508,7231
2023-10-22,"Nationalratswahl 2023","ZH293","Wädenswil",293,293,291019,"SD",158,1,159
2023-10-22,"Nationalratswahl 2023","ZH294","Elgg",294,294,58971,"SVP",20471,383,20854
2023-10-22,"Nationalratswahl 2023","ZH294","Elgg",294,294,58971,"SP",8442,266,8708
2023-10-22,"Nationalratswahl 2023","ZH294","Elgg",294,294,58971,"GP",3989,113,4102
2023-10-22,"Nationalratswahl 2023","ZH294","Elgg",294,294,58971,"GLP",8463,225,8688
2023-10-22,"Nationalratswahl 2023","ZH294","Elgg",294,294,58971,"FDP",4779,147,4926
2023-10-22,"Nationalratswahl 2023","ZH294","Elgg",294,294,58971,"Mitte",4460,177,4637
2023-10-22,"Nationalratswahl 2023","ZH294","Elgg",294,294,58971,"EVP",2398,135,2533
2023-10-22,"Nationalratswahl 2023","ZH294","Elgg",294,294,58971,"FGA/AL/PDA",321,0,321
2023-10-22,"Nationalratswahl 2023","ZH294","Elgg",294,294,58971,"EDU",1165,10,1175
2023-10-22,"Nationalratswahl 2023","ZH294","Elgg",294,294,58971,"Übrige",2777,142,2919
2023-10-22,"Nationalratswahl 2023","ZH294","Elgg",294,294,58971,"SD",104,4,108
2023-10-22,"Nationalratswahl 2023","ZH295","Horgen",295,295,207985,"SVP",58885,871,59756
2023-10-22,"Nationalratswahl 2023","ZH295","Horgen",295,295,207985,"SP",35273,948,36221
2023-10-22,"Nationalratswahl 2023","ZH295","Horgen",295,295,207985,"GP",15195,341,15536
2023-10-22,"Nationalratswahl 2023","ZH295","Horgen",295,295,207985,"GLP",25518,907,26425
2023-10-22,"Nationalratswahl 2023","ZH295","Horgen",295,295,207985,"FDP",31739,1500,33239
2023-10-22,"Nationalratswahl 2023","ZH295","Horgen",295,295,207985,"Mitte",22544,903,23447
2023-10-22,"Nationalratswahl 2023","ZH295","Horgen",295,295,207985,"EVP",4874,203,5077
2023-10-22,"Nationalratswahl 2023","ZH295","Horgen",295,295,207985,"FGA/AL/PDA",1426,9,1435
2023-10-22,"Nationalratswahl 2023","ZH295","Horgen",295,295,207985,"EDU",1624,2,1626
2023-10-22,"Nationalratswahl 2023","ZH295","Horgen",295,295,207985,"Übrige",4940,114,5054
2023-10-22,"Nationalratswahl 2023","ZH295","Horgen",295,295,207985,"SD",169,0,169
2023-10-22,"Nationalratswahl 2023","ZH296","Illnau-Effretikon",296,296,167419,"SVP",53102,790,53892
2023-10-22,"Nationalratswahl 2023","ZH296","Illnau-Effretikon",296,296,167419,"SP",31221,967,32188
2023-10-22,"Nationalratswahl 2023","ZH296","Illnau-Effretikon",296,296,167419,"GP",12255,233,12488
2023-10-22,"Nationalratswahl 2023","ZH296","Illnau-Effretikon",296,296,167419,"GLP",17389,447,17836
2023-10-22,"Nationalratswahl 2023","ZH296","Illnau-Effretikon",296,296,167419,"FDP",18550,554,19104
2023-10-22,"Nationalratswahl 2023","ZH296","Illnau-Effretikon",296,296,167419,"Mitte",15604,593,16197
2023-10-22,"Nationalratswahl 2023","ZH296","Illnau-Effretikon",296,296,167419,"EVP",5697,118,5815
2023-10-22,"Nationalratswahl 2023","ZH296","Illnau-Effretikon",296,296,167419,"FGA/AL/PDA",829,8,837
2023-10-22,"Nationalratswahl 2023","ZH296","Illnau-Effretikon",296,296,167419,"EDU",3954,23,3977
2023-10-22,"Nationalratswahl 2023","ZH296","Illnau-Effretikon",296,296,167419,"Übrige",4552,398,4950
2023-10-22,"Nationalratswahl 2023","ZH296","Illnau-Effretikon",296,296,167419,"SD",135,0,135
2023-10-22,"Nationalratswahl 2023","ZH297","Bauma",297,297,59105,"SVP",27680,810,28490
2023-10-22,"Nationalratswahl 2023","ZH297","Bauma",297,297,59105,"SP",5369,208,5577
2023-10-22,"Nationalratswahl 2023","ZH297","Bauma",297,297,59105,"GP",3069,32,3101
2023-10-22,"Nationalratswahl 2023","ZH297","Bauma",297,297,59105,"GLP",4002,132,4134
2023-10-22,"Nationalratswahl 2023","ZH297","Bauma",297,297,59105,"FDP",3147,64,3211
2023-10-22,"Nationalratswahl 2023","ZH297","Bauma",297,297,59105,"Mitte",2798,81,2879
2023-10-22,"Nationalratswahl 2023","ZH297","Bauma",297,297,59105,"EVP",4893,301,5194
2023-10-22,"Nationalratswahl 2023","ZH297","Bauma",297,297,59105,"FGA/AL/PDA",576,6,582
2023-10-22,"Nationalratswahl 2023","ZH297","Bauma",297,297,59105,"EDU",3112,20,3132
2023-10-22,"Nationalratswahl 2023","ZH297","Bauma",297,297,59105,"Übrige",2738,39,2777
2023-10-22,"Nationalratswahl 2023","ZH297","Bauma",297,297,59105,"SD",28,0,28
2023-10-22,"Nationalratswahl 2023","ZH298","Wiesendangen",298,298,93036,"SVP",34584,923,35507
2023-10-22,"Nationalratswahl 2023","ZH298","Wiesendangen",298,298,93036,"SP",10490,262,10752
2023-10-22,"Nationalratswahl 2023","ZH298","Wiesendangen",298,298,93036,"GP",5210,304,5514
2023-10-22,"Nationalratswahl 2023","ZH298","Wiesendangen",298,298,93036,"GLP",10775,257,11032
2023-10-22,"Nationalratswahl 2023","ZH298","Wiesendangen",298,298,93036,"FDP",11541,511,12052
2023-10-22,"Nationalratswahl 2023","ZH298","Wiesendangen",298,298,93036,"Mitte",8788,461,9249
2023-10-22,"Nationalratswahl 2023","ZH298","Wiesendangen",298,298,93036,"EVP",4365,128,4493
2023-10-22,"Nationalratswahl 2023","ZH298","Wiesendangen",298,298,93036,"FGA/AL/PDA",330,14,344
2023-10-22,"Nationalratswahl 2023","ZH298","Wiesendangen",298,298,93036,"EDU",1059,2,1061
2023-10-22,"Nationalratswahl 2023","ZH298","Wiesendangen",298,298,93036,"Übrige",2920,96,3016
2023-10-22,"Nationalratswahl 2023","ZH298","Wiesendangen",298,298,93036,"SD",16,0,16
